date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:13:06	648/648	---M--	200	added ('OK')	image/png	etag:%221246c5f-288-517ffa023e699%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:06	621/621	---M--	200	added ('OK')	image/png	etag:%221246c56-26d-517ffa023b3d1%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:06	688/688	---M--	200	added ('OK')	image/png	etag:%221246c4c-2b0-517ffa0238cc1%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:07	700/700	---M--	200	added ('OK')	image/png	etag:%221246c65-2bc-517ffa0240da8%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:07	647/647	---M--	200	added ('OK')	image/png	etag:%221246c4d-287-517ffa02390a9%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:07	763/763	---M--	200	added ('OK')	image/png	etag:%221246c58-2fb-517ffa023b7b9%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:08	690/690	---M--	200	added ('OK')	image/png	etag:%221246c4e-2b2-517ffa0239491%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:08	709/709	---M--	200	added ('OK')	image/png	etag:%221246c48-2c5-517ffa0238109%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:08	691/691	---M--	200	added ('OK')	image/png	etag:%221246c5d-2b3-517ffa023dae1%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:09	635/635	---M--	200	added ('OK')	image/png	etag:%221246c5a-27b-517ffa023c371%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:09	590/590	---M--	200	added ('OK')	image/png	etag:%221246c52-24e-517ffa023a431%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:09	635/635	---M--	200	added ('OK')	image/png	etag:%221246c4f-27b-517ffa0239879%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:10	659/659	---M--	200	added ('OK')	image/png	etag:%221246c47-293-517ffa0237d21%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:10	1686/1686	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Jun%202015%2011:05:54%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:10	706/706	---M--	200	added ('OK')	image/png	etag:%221246c5b-2c2-517ffa023cb41%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:11	470/470	---M--	200	added ('OK')	image/png	etag:%221246c4b-1d6-517ffa0238cc1%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/control.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:11	606/606	---M--	200	added ('OK')	image/png	etag:%221246c4a-25e-517ffa02388d9%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:11	792/792	---M--	200	added ('OK')	image/png	etag:%221246c57-318-517ffa023b3d1%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:11	505/505	---M--	200	added ('OK')	image/png	etag:%221246c59-1f9-517ffa023bba1%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:12	756/756	---M--	200	added ('OK')	image/png	etag:%221246c46-2f4-517ffa0237939%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:12	657/657	---M--	200	added ('OK')	image/png	etag:%221246c50-291-517ffa0239c61%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/icons/video.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:13	223/223	---M--	200	added ('OK')	image/png	etag:%221246c44-df-517ffa022fc3a%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:13	168/168	---M--	200	added ('OK')	image/png	etag:%221246c43-a8-517ffa022f852%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:13	198/198	---M--	200	added ('OK')	image/png	etag:%221246c68-c6-517ffa0241d48%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/flickr.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/images/flickr.png	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:14	126/126	---M--	200	added ('OK')	text/plain	etag:%221247240-7e-517ffa031f049%22	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/vc/blur.svg	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/vc/blur.svg	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:14	6024/6024	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:55%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:14	6024/6024	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:55%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:14	5924/5924	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:55%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:15	5848/5848	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:55%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:15	13215/13215	---M--	200	added ('OK')	text/xml	date:Mon,%2008%20Jun%202015%2011:05:55%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from http://october02.themes.tvda.eu/demo02/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.5.2)
19:13:24	60767/60767	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/fonts/fontawesome-webfont.eot?v=4.3.0	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/fonts/fontawesome-webfonte0a5.eot	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/font-awesome-css/font-awesome.min.css?ver=4.1.0)
19:13:25	60767/60767	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/fonts/fontawesome-webfont.eot?	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/fonts/fontawesome-webfontd41d.eot	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/font-awesome-css/font-awesome.min.css?ver=4.1.0)
19:13:25	56780/56780	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/fonts/fontawesome-webfont.woff2?v=4.3.0	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/fonts/fontawesome-webfonte0a5.woff2	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/font-awesome-css/font-awesome.min.css?ver=4.1.0)
19:13:28	71508/71508	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/fonts/fontawesome-webfont.woff?v=4.3.0	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/fonts/fontawesome-webfonte0a5.woff	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/font-awesome-css/font-awesome.min.css?ver=4.1.0)
19:13:36	62764/62764	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/elegant-icons/fonts/el.eot?p6rt5f	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/elegant-icons/fonts/ela0c0.eot	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/elegant-icons/elegant-icons.min.css?ver=1.0)
19:13:38	62764/62764	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/elegant-icons/fonts/el.eot?	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/elegant-icons/fonts/eld41d.eot	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/elegant-icons/elegant-icons.min.css?ver=1.0)
19:13:43	39952/39952	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/elegant-icons/fonts/el.woff?p6rt5f	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/elegant-icons/fonts/ela0c0.woff	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/elegant-icons/elegant-icons.min.css?ver=1.0)
19:13:43	122092/122092	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/fonts/fontawesome-webfont.ttf?v=4.3.0	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/fonts/fontawesome-webfonte0a5.ttf	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/font-awesome-css/font-awesome.min.css?ver=4.1.0)
19:13:44	1085/1085	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Jun%202015%2011:05:00%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/images/select_ui.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/images/select_ui.png	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/theme-styles.min.css?ver=1)
19:13:47	17002/17002	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jun%202015%2011:05:00%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/images/patterns/stars.jpg	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/images/patterns/stars.jpg	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/theme-styles.min.css?ver=1)
19:13:48	62600/62600	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/elegant-icons/fonts/el.ttf?p6rt5f	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/elegant-icons/fonts/ela0c0.ttf	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/libs/elegant-icons/elegant-icons.min.css?ver=1.0)
19:13:48	1676/1676	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/star.eot	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/star.eot	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
19:13:49	1676/1676	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/star.eot?	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/stard41d.eot	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
19:13:49	1304/1304	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/star.woff	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/star.woff	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
19:13:49	1512/1512	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/star.ttf	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/star.ttf	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
19:13:49	1391/1391	---M--	200	added ('OK')	text/xml	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/star.svg	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/star.svg	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
19:13:52	16852/16852	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/WooCommerce.eot	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/WooCommerce.eot	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
19:13:53	16748/16748	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/WooCommerce.woff	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/WooCommerce.woff	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
19:13:55	16672/16672	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/WooCommerce.ttf	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/WooCommerce.ttf	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
19:13:56	46552/46552	---M--	200	added ('OK')	text/xml	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/WooCommerce.svg	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/WooCommerce.svg	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
19:13:57	885/885	---M--	200	added ('OK')	image/gif	etag:%2212457da-375-517ff9d02435d%22	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/images/ajax-loader.gif	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/images/ajax-loader.gif	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
19:13:57	16852/16852	---M--	200	added ('OK')	text/plain	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/WooCommerce.eot?	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/fonts/WooCommerced41d.eot	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
19:13:58	1189/1189	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/images/icons/credit-cards/visa.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/images/icons/credit-cards/visa.png	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
19:13:58	1536/1536	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/images/icons/credit-cards/mastercard.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/images/icons/credit-cards/mastercard.png	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
19:13:59	811/811	---M--	200	added ('OK')	image/png	etag:%2212457d4-32b-517ff9d022bed%22	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/images/icons/credit-cards/laser.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/images/icons/credit-cards/laser.png	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
19:13:59	1108/1108	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/images/icons/credit-cards/diners.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/images/icons/credit-cards/diners.png	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
19:13:59	1648/1648	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/images/icons/credit-cards/maestro.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/images/icons/credit-cards/maestro.png	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
19:14:00	1638/1638	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/images/icons/credit-cards/jcb.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/images/icons/credit-cards/jcb.png	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
19:14:00	2100/2100	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/images/icons/credit-cards/amex.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/images/icons/credit-cards/amex.png	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
19:14:00	1412/1412	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Jun%202015%2011:05:01%20GMT	http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/images/icons/credit-cards/discover.png	C:/Users/Apprentice/Documents/test/october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/images/icons/credit-cards/discover.png	(from http://october02.themes.tvda.eu/demo02/wp-content/themes/october/css/woocommerce/css/woocommerce.css?ver=2.3.10)
